facility,rating,review_text
부산교통공사경성대부경대역,5,접근성이 좋아요 직원이 매우 친절해요 기저귀 교환대가 청결해요 수유실이 넓어서 좋아요
부산교통공사경성대부경대역,4,접근성이 좋아요 사생활이 잘 보호되어요
부산교통공사경성대부경대역,5,직원이 매우 친절해요 대기 시간이 거의 없어요 의자와 테이블이 편안해요
부산교통공사경성대부경대역,5,접근성이 좋아요 편의성이 뛰어납니다
부산교통공사경성대부경대역,4,접근성이 좋아요 유모차를 놓을 공간이 충분해요
부산교통공사경성대부경대역,4,수유실이 넓어서 좋아요 유모차를 놓을 공간이 충분해요 사생활이 잘 보호되어요
부산교통공사경성대부경대역,5,소음이 없어서 편안해요 사생활이 잘 보호되어요 안전하게 느껴져요 접근성이 좋아요 유모차를 놓을 공간이 충분해요
부산교통공사경성대부경대역,4,기저귀 교환대가 청결해요 대기 시간이 거의 없어요 접근성이 좋아요
부산교통공사경성대부경대역,5,편의성이 뛰어납니다 수유실이 넓어서 좋아요 기저귀 교환대가 청결해요 유모차를 놓을 공간이 충분해요
부산교통공사경성대부경대역,5,사생활이 잘 보호되어요 편의성이 뛰어납니다 직원이 매우 친절해요 소음이 없어서 편안해요
부산교통공사경성대부경대역,4,온도 조절이 잘 되어 있어요 청결하고 깔끔해요 조명이 적당해서 좋아요 기저귀 교환대가 청결해요 수유실이 넓어서 좋아요
부산교통공사경성대부경대역,4,조명이 적당해서 좋아요 직원이 매우 친절해요 접근성이 좋아요
부산교통공사경성대부경대역,4,안전하게 느껴져요 유모차를 놓을 공간이 충분해요 의자와 테이블이 편안해요 조명이 적당해서 좋아요
부산교통공사경성대부경대역,5,조명이 적당해서 좋아요 수유실이 넓어서 좋아요 사생활이 잘 보호되어요 기저귀 교환대가 청결해요 소음이 없어서 편안해요
부산교통공사경성대부경대역,4,소음이 없어서 편안해요 수유실이 넓어서 좋아요 청결하고 깔끔해요 위치가 찾기 쉬워요 대기 시간이 거의 없어요
부산교통공사경성대부경대역,5,직원이 매우 친절해요 조명이 적당해서 좋아요 수유실이 넓어서 좋아요 사생활이 잘 보호되어요 안전하게 느껴져요
부산교통공사경성대부경대역,1,불편해서 불만족스러워요 청결하지 못하고 지저분해요 수유실이 좁아서 불편해요 직원이 불친절해요 온도 조절이 전혀 안돼요
부산교통공사국제금융센터부산은행역,4,접근성이 좋아요 조명이 적당해서 좋아요 위치가 찾기 쉬워요 청결하고 깔끔해요
부산교통공사국제금융센터부산은행역,5,청결하고 깔끔해요 기저귀 교환대가 청결해요
부산교통공사국제금융센터부산은행역,4,수유실이 넓어서 좋아요 조명이 적당해서 좋아요 기저귀 교환대가 청결해요
부산교통공사국제금융센터부산은행역,4,온도 조절이 잘 되어 있어요 사생활이 잘 보호되어요 직원이 매우 친절해요
부산교통공사국제금융센터부산은행역,5,청결하고 깔끔해요 기저귀 교환대가 청결해요 접근성이 좋아요 대기 시간이 거의 없어요
부산교통공사국제금융센터부산은행역,4,청결하고 깔끔해요 접근성이 좋아요 유모차를 놓을 공간이 충분해요
부산교통공사국제금융센터부산은행역,5,소음이 없어서 편안해요 접근성이 좋아요 안전하게 느껴져요 직원이 매우 친절해요
부산교통공사국제금융센터부산은행역,5,조명이 적당해서 좋아요 접근성이 좋아요 기저귀 교환대가 청결해요 편의성이 뛰어납니다
부산교통공사국제금융센터부산은행역,4,의자와 테이블이 편안해요 접근성이 좋아요
부산교통공사국제금융센터부산은행역,4,온도 조절이 잘 되어 있어요 유모차를 놓을 공간이 충분해요
부산교통공사국제금융센터부산은행역,4,소음이 없어서 편안해요 유모차를 놓을 공간이 충분해요 수유실이 넓어서 좋아요 편의성이 뛰어납니다 온도 조절이 잘 되어 있어요
부산교통공사국제금융센터부산은행역,2,대기 시간이 너무 길어요 유모차를 놓을 공간이 부족해요 안전하지 않게 느껴져요
부산교통공사국제금융센터부산은행역,4,온도 조절이 잘 되어 있어요 수유실이 넓어서 좋아요 유모차를 놓을 공간이 충분해요
부산교통공사국제금융센터부산은행역,5,소음이 없어서 편안해요 안전하게 느껴져요 기저귀 교환대가 청결해요 위치가 찾기 쉬워요
부산교통공사국제금융센터부산은행역,5,대기 시간이 거의 없어요 유모차를 놓을 공간이 충분해요 조명이 적당해서 좋아요 직원이 매우 친절해요 위치가 찾기 쉬워요
부산교통공사국제금융센터부산은행역,4,유모차를 놓을 공간이 충분해요 직원이 매우 친절해요 접근성이 좋아요 의자와 테이블이 편안해요
부산교통공사국제금융센터부산은행역,4,위치가 찾기 쉬워요 유모차를 놓을 공간이 충분해요
부산교통공사국제금융센터부산은행역,5,온도 조절이 잘 되어 있어요 수유실이 넓어서 좋아요 청결하고 깔끔해요
부산교통공사국제금융센터부산은행역,4,안전하게 느껴져요 의자와 테이블이 편안해요 대기 시간이 거의 없어요 청결하고 깔끔해요
부산교통공사국제금융센터부산은행역,4,위치가 찾기 쉬워요 의자와 테이블이 편안해요
부산교통공사대연역,2,수유실이 좁아서 불편해요 청결하지 못하고 지저분해요
부산교통공사대연역,2,안전하지 않게 느껴져요 수유실이 좁아서 불편해요 대기 시간이 너무 길어요 온도 조절이 전혀 안돼요
부산교통공사대연역,3,접근성이 나빠요 직원이 불친절해요 대기 시간이 너무 길어요
부산교통공사대연역,2,유모차를 놓을 공간이 부족해요 온도 조절이 전혀 안돼요
부산교통공사대연역,1,안전하지 않게 느껴져요 직원이 불친절해요 사생활 보호가 전혀 안돼요
부산교통공사대연역,3,시끄러워서 아이가 잘 못자요 수유실이 좁아서 불편해요 직원이 불친절해요 청결하지 못하고 지저분해요 불편해서 불만족스러워요
부산교통공사대연역,3,직원이 불친절해요 의자와 테이블이 불편해요 수유실이 좁아서 불편해요 기저귀 교환대가 불결해요 불편해서 불만족스러워요
부산교통공사대연역,2,위치를 찾기 어려워요 조명이 너무 어두워요 청결하지 못하고 지저분해요
부산교통공사대연역,2,안전하지 않게 느껴져요 유모차를 놓을 공간이 부족해요 수유실이 좁아서 불편해요 청결하지 못하고 지저분해요
부산교통공사대연역,3,위치를 찾기 어려워요 청결하지 못하고 지저분해요 대기 시간이 너무 길어요 유모차를 놓을 공간이 부족해요 불편해서 불만족스러워요
부산교통공사대연역,2,접근성이 나빠요 시끄러워서 아이가 잘 못자요 직원이 불친절해요
부산교통공사대연역,3,위치를 찾기 어려워요 청결하지 못하고 지저분해요 접근성이 나빠요 온도 조절이 전혀 안돼요
부산교통공사대연역,3,사생활 보호가 전혀 안돼요 시끄러워서 아이가 잘 못자요 수유실이 좁아서 불편해요 직원이 불친절해요
부산교통공사대연역,3,시끄러워서 아이가 잘 못자요 조명이 너무 어두워요 유모차를 놓을 공간이 부족해요 의자와 테이블이 불편해요 접근성이 나빠요
부산교통공사대연역,1,시끄러워서 아이가 잘 못자요 위치를 찾기 어려워요 유모차를 놓을 공간이 부족해요
부산교통공사대연역,3,안전하지 않게 느껴져요 불편해서 불만족스러워요 조명이 너무 어두워요 위치를 찾기 어려워요
부산교통공사대연역,3,안전하지 않게 느껴져요 시끄러워서 아이가 잘 못자요 수유실이 좁아서 불편해요 기저귀 교환대가 불결해요 직원이 불친절해요
부산교통공사대연역,5,조명이 적당해서 좋아요 직원이 매우 친절해요 의자와 테이블이 편안해요 편의성이 뛰어납니다 위치가 찾기 쉬워요
부산교통공사대연역,3,온도 조절이 전혀 안돼요 기저귀 교환대가 불결해요
부산교통공사대연역,3,기저귀 교환대가 불결해요 위치를 찾기 어려워요 불편해서 불만족스러워요 대기 시간이 너무 길어요 사생활 보호가 전혀 안돼요
부산교통공사못골역,4,대기 시간이 거의 없어요 사생활이 잘 보호되어요 소음이 없어서 편안해요 청결하고 깔끔해요
부산교통공사못골역,4,접근성이 좋아요 사생활이 잘 보호되어요
부산교통공사못골역,4,기저귀 교환대가 청결해요 청결하고 깔끔해요
부산교통공사못골역,5,기저귀 교환대가 청결해요 대기 시간이 거의 없어요 위치가 찾기 쉬워요 안전하게 느껴져요 유모차를 놓을 공간이 충분해요
부산교통공사못골역,4,편의성이 뛰어납니다 수유실이 넓어서 좋아요 온도 조절이 잘 되어 있어요 의자와 테이블이 편안해요 유모차를 놓을 공간이 충분해요
부산교통공사못골역,5,대기 시간이 거의 없어요 직원이 매우 친절해요 기저귀 교환대가 청결해요 유모차를 놓을 공간이 충분해요 접근성이 좋아요
부산교통공사못골역,5,대기 시간이 거의 없어요 수유실이 넓어서 좋아요 사생활이 잘 보호되어요 소음이 없어서 편안해요 온도 조절이 잘 되어 있어요
부산교통공사못골역,5,소음이 없어서 편안해요 수유실이 넓어서 좋아요 대기 시간이 거의 없어요
부산교통공사못골역,5,유모차를 놓을 공간이 충분해요 사생활이 잘 보호되어요 조명이 적당해서 좋아요 소음이 없어서 편안해요 위치가 찾기 쉬워요
부산교통공사못골역,4,대기 시간이 거의 없어요 유모차를 놓을 공간이 충분해요 조명이 적당해서 좋아요 기저귀 교환대가 청결해요 접근성이 좋아요
부산교통공사못골역,4,대기 시간이 거의 없어요 조명이 적당해서 좋아요 안전하게 느껴져요
부산교통공사못골역,4,위치가 찾기 쉬워요 소음이 없어서 편안해요 수유실이 넓어서 좋아요 유모차를 놓을 공간이 충분해요 직원이 매우 친절해요
부산교통공사못골역,4,온도 조절이 잘 되어 있어요 대기 시간이 거의 없어요 소음이 없어서 편안해요
부산교통공사못골역,5,편의성이 뛰어납니다 의자와 테이블이 편안해요 직원이 매우 친절해요 소음이 없어서 편안해요 청결하고 깔끔해요
부산교통공사못골역,4,소음이 없어서 편안해요 사생활이 잘 보호되어요 직원이 매우 친절해요
부산교통공사못골역,5,기저귀 교환대가 청결해요 안전하게 느껴져요
부산교통공사못골역,2,불편해서 불만족스러워요 청결하지 못하고 지저분해요 온도 조절이 전혀 안돼요 직원이 불친절해요 시끄러워서 아이가 잘 못자요
부산교통공사못골역,5,대기 시간이 거의 없어요 소음이 없어서 편안해요 위치가 찾기 쉬워요 온도 조절이 잘 되어 있어요 기저귀 교환대가 청결해요
부산교통공사못골역,4,조명이 적당해서 좋아요 유모차를 놓을 공간이 충분해요 청결하고 깔끔해요
부산교통공사못골역,5,소음이 없어서 편안해요 청결하고 깔끔해요 온도 조절이 잘 되어 있어요 사생활이 잘 보호되어요
부산교통공사문현역,5,사생활이 잘 보호되어요 유모차를 놓을 공간이 충분해요 청결하고 깔끔해요 온도 조절이 잘 되어 있어요
부산교통공사문현역,4,위치가 찾기 쉬워요 온도 조절이 잘 되어 있어요 기저귀 교환대가 청결해요 직원이 매우 친절해요 수유실이 넓어서 좋아요
부산교통공사문현역,4,기저귀 교환대가 청결해요 안전하게 느껴져요
부산교통공사문현역,5,유모차를 놓을 공간이 충분해요 접근성이 좋아요 대기 시간이 거의 없어요
부산교통공사문현역,4,사생활이 잘 보호되어요 대기 시간이 거의 없어요 안전하게 느껴져요 청결하고 깔끔해요 접근성이 좋아요
부산교통공사문현역,5,유모차를 놓을 공간이 충분해요 온도 조절이 잘 되어 있어요 위치가 찾기 쉬워요 의자와 테이블이 편안해요
부산교통공사문현역,4,청결하고 깔끔해요 접근성이 좋아요 유모차를 놓을 공간이 충분해요
부산교통공사문현역,4,기저귀 교환대가 청결해요 접근성이 좋아요 수유실이 넓어서 좋아요 사생활이 잘 보호되어요
부산교통공사문현역,5,의자와 테이블이 편안해요 기저귀 교환대가 청결해요 청결하고 깔끔해요 위치가 찾기 쉬워요
부산교통공사문현역,5,조명이 적당해서 좋아요 안전하게 느껴져요
부산교통공사문현역,5,편의성이 뛰어납니다 직원이 매우 친절해요 온도 조절이 잘 되어 있어요
부산교통공사문현역,4,위치가 찾기 쉬워요 조명이 적당해서 좋아요 의자와 테이블이 편안해요 온도 조절이 잘 되어 있어요
부산교통공사문현역,1,위치를 찾기 어려워요 기저귀 교환대가 불결해요 수유실이 좁아서 불편해요
부산교통공사문현역,5,직원이 매우 친절해요 편의성이 뛰어납니다 안전하게 느껴져요
부산교통공사문현역,4,온도 조절이 잘 되어 있어요 편의성이 뛰어납니다 위치가 찾기 쉬워요
부산교통공사문현역,5,수유실이 넓어서 좋아요 대기 시간이 거의 없어요 기저귀 교환대가 청결해요 유모차를 놓을 공간이 충분해요 안전하게 느껴져요
부산교통공사문현역,4,온도 조절이 잘 되어 있어요 소음이 없어서 편안해요 유모차를 놓을 공간이 충분해요 편의성이 뛰어납니다 위치가 찾기 쉬워요
부산교통공사문현역,5,위치가 찾기 쉬워요 직원이 매우 친절해요
부산교통공사문현역,5,기저귀 교환대가 청결해요 접근성이 좋아요 편의성이 뛰어납니다 수유실이 넓어서 좋아요
부산교통공사문현역,5,의자와 테이블이 편안해요 조명이 적당해서 좋아요 유모차를 놓을 공간이 충분해요
부산교통공사지게골역,3,접근성이 나빠요 기저귀 교환대가 불결해요 조명이 너무 어두워요 안전하지 않게 느껴져요
부산교통공사지게골역,3,유모차를 놓을 공간이 부족해요 위치를 찾기 어려워요 의자와 테이블이 불편해요 안전하지 않게 느껴져요 불편해서 불만족스러워요
부산교통공사지게골역,3,위치를 찾기 어려워요 안전하지 않게 느껴져요 직원이 불친절해요 접근성이 나빠요
부산교통공사지게골역,5,의자와 테이블이 편안해요 대기 시간이 거의 없어요 위치가 찾기 쉬워요
부산교통공사지게골역,1,사생활 보호가 전혀 안돼요 안전하지 않게 느껴져요 위치를 찾기 어려워요 대기 시간이 너무 길어요
부산교통공사지게골역,2,유모차를 놓을 공간이 부족해요 온도 조절이 전혀 안돼요
부산교통공사지게골역,3,조명이 너무 어두워요 위치를 찾기 어려워요
부산교통공사지게골역,2,수유실이 좁아서 불편해요 의자와 테이블이 불편해요 안전하지 않게 느껴져요
부산교통공사지게골역,1,접근성이 나빠요 청결하지 못하고 지저분해요 시끄러워서 아이가 잘 못자요
부산교통공사지게골역,1,위치를 찾기 어려워요 온도 조절이 전혀 안돼요
부산교통공사지게골역,1,온도 조절이 전혀 안돼요 청결하지 못하고 지저분해요 조명이 너무 어두워요 접근성이 나빠요 사생활 보호가 전혀 안돼요
부산교통공사지게골역,2,위치를 찾기 어려워요 직원이 불친절해요 의자와 테이블이 불편해요 온도 조절이 전혀 안돼요
부산교통공사지게골역,3,시끄러워서 아이가 잘 못자요 유모차를 놓을 공간이 부족해요 의자와 테이블이 불편해요 위치를 찾기 어려워요
부산교통공사지게골역,1,안전하지 않게 느껴져요 조명이 너무 어두워요 유모차를 놓을 공간이 부족해요 접근성이 나빠요 대기 시간이 너무 길어요
부산교통공사지게골역,2,유모차를 놓을 공간이 부족해요 불편해서 불만족스러워요 대기 시간이 너무 길어요 안전하지 않게 느껴져요 접근성이 나빠요
부산교통공사지게골역,3,조명이 너무 어두워요 청결하지 못하고 지저분해요
부산교통공사지게골역,1,수유실이 좁아서 불편해요 접근성이 나빠요 온도 조절이 전혀 안돼요
부산교통공사지게골역,2,조명이 너무 어두워요 위치를 찾기 어려워요
부산교통공사지게골역,3,수유실이 좁아서 불편해요 유모차를 놓을 공간이 부족해요
부산교통공사지게골역,1,불편해서 불만족스러워요 의자와 테이블이 불편해요
부산문화회관,2,위치를 찾기 어려워요 직원이 불친절해요 안전하지 않게 느껴져요
부산문화회관,1,수유실이 좁아서 불편해요 기저귀 교환대가 불결해요
부산문화회관,1,접근성이 나빠요 불편해서 불만족스러워요
부산문화회관,1,유모차를 놓을 공간이 부족해요 온도 조절이 전혀 안돼요 조명이 너무 어두워요
부산문화회관,2,시끄러워서 아이가 잘 못자요 접근성이 나빠요 청결하지 못하고 지저분해요
부산문화회관,3,조명이 너무 어두워요 위치를 찾기 어려워요
부산문화회관,5,직원이 매우 친절해요 온도 조절이 잘 되어 있어요 조명이 적당해서 좋아요
부산문화회관,1,유모차를 놓을 공간이 부족해요 접근성이 나빠요 의자와 테이블이 불편해요 사생활 보호가 전혀 안돼요
부산문화회관,2,불편해서 불만족스러워요 수유실이 좁아서 불편해요
부산문화회관,1,기저귀 교환대가 불결해요 의자와 테이블이 불편해요 접근성이 나빠요
부산문화회관,2,불편해서 불만족스러워요 조명이 너무 어두워요 접근성이 나빠요 직원이 불친절해요 수유실이 좁아서 불편해요
부산문화회관,3,기저귀 교환대가 불결해요 대기 시간이 너무 길어요 위치를 찾기 어려워요 의자와 테이블이 불편해요 시끄러워서 아이가 잘 못자요
부산문화회관,2,기저귀 교환대가 불결해요 불편해서 불만족스러워요 의자와 테이블이 불편해요
부산문화회관,2,직원이 불친절해요 불편해서 불만족스러워요 접근성이 나빠요
부산문화회관,2,수유실이 좁아서 불편해요 기저귀 교환대가 불결해요
부산문화회관,3,안전하지 않게 느껴져요 온도 조절이 전혀 안돼요 접근성이 나빠요
부산문화회관,2,접근성이 나빠요 유모차를 놓을 공간이 부족해요 안전하지 않게 느껴져요
부산문화회관,1,안전하지 않게 느껴져요 불편해서 불만족스러워요 조명이 너무 어두워요 의자와 테이블이 불편해요 위치를 찾기 어려워요
부산문화회관,2,온도 조절이 전혀 안돼요 기저귀 교환대가 불결해요 직원이 불친절해요 시끄러워서 아이가 잘 못자요
부산문화회관,3,시끄러워서 아이가 잘 못자요 위치를 찾기 어려워요 조명이 너무 어두워요 기저귀 교환대가 불결해요
이마트문현점,5,안전하게 느껴져요 수유실이 넓어서 좋아요 접근성이 좋아요 사생활이 잘 보호되어요
이마트문현점,5,편의성이 뛰어납니다 청결하고 깔끔해요 직원이 매우 친절해요 의자와 테이블이 편안해요
이마트문현점,5,사생활이 잘 보호되어요 소음이 없어서 편안해요 기저귀 교환대가 청결해요 조명이 적당해서 좋아요 직원이 매우 친절해요
이마트문현점,5,조명이 적당해서 좋아요 온도 조절이 잘 되어 있어요 수유실이 넓어서 좋아요 대기 시간이 거의 없어요
이마트문현점,4,편의성이 뛰어납니다 대기 시간이 거의 없어요 온도 조절이 잘 되어 있어요 조명이 적당해서 좋아요
이마트문현점,5,수유실이 넓어서 좋아요 소음이 없어서 편안해요
이마트문현점,4,직원이 매우 친절해요 대기 시간이 거의 없어요 사생활이 잘 보호되어요 청결하고 깔끔해요 위치가 찾기 쉬워요
이마트문현점,4,안전하게 느껴져요 소음이 없어서 편안해요 청결하고 깔끔해요 조명이 적당해서 좋아요 편의성이 뛰어납니다
이마트문현점,5,유모차를 놓을 공간이 충분해요 청결하고 깔끔해요 의자와 테이블이 편안해요 기저귀 교환대가 청결해요
이마트문현점,4,기저귀 교환대가 청결해요 수유실이 넓어서 좋아요 안전하게 느껴져요 의자와 테이블이 편안해요 유모차를 놓을 공간이 충분해요
이마트문현점,4,조명이 적당해서 좋아요 유모차를 놓을 공간이 충분해요 수유실이 넓어서 좋아요
이마트문현점,5,안전하게 느껴져요 사생활이 잘 보호되어요 청결하고 깔끔해요 유모차를 놓을 공간이 충분해요
이마트문현점,4,유모차를 놓을 공간이 충분해요 사생활이 잘 보호되어요 조명이 적당해서 좋아요 의자와 테이블이 편안해요
이마트문현점,5,안전하게 느껴져요 유모차를 놓을 공간이 충분해요 수유실이 넓어서 좋아요 편의성이 뛰어납니다
이마트문현점,4,편의성이 뛰어납니다 대기 시간이 거의 없어요 사생활이 잘 보호되어요 조명이 적당해서 좋아요
이마트문현점,2,기저귀 교환대가 불결해요 의자와 테이블이 불편해요
이마트문현점,4,접근성이 좋아요 대기 시간이 거의 없어요 기저귀 교환대가 청결해요
이마트문현점,5,청결하고 깔끔해요 위치가 찾기 쉬워요
이마트문현점,4,편의성이 뛰어납니다 청결하고 깔끔해요
이마트문현점,4,조명이 적당해서 좋아요 의자와 테이블이 편안해요 수유실이 넓어서 좋아요
홈플러스감만점,5,수유실이 넓어서 좋아요 대기 시간이 거의 없어요
홈플러스감만점,4,유모차를 놓을 공간이 충분해요 온도 조절이 잘 되어 있어요
홈플러스감만점,5,의자와 테이블이 편안해요 조명이 적당해서 좋아요 기저귀 교환대가 청결해요 안전하게 느껴져요
홈플러스감만점,5,청결하고 깔끔해요 조명이 적당해서 좋아요 수유실이 넓어서 좋아요 온도 조절이 잘 되어 있어요 직원이 매우 친절해요
홈플러스감만점,4,편의성이 뛰어납니다 접근성이 좋아요
홈플러스감만점,4,유모차를 놓을 공간이 충분해요 소음이 없어서 편안해요 조명이 적당해서 좋아요 직원이 매우 친절해요 의자와 테이블이 편안해요
홈플러스감만점,4,편의성이 뛰어납니다 소음이 없어서 편안해요 사생활이 잘 보호되어요 청결하고 깔끔해요 유모차를 놓을 공간이 충분해요
홈플러스감만점,4,위치가 찾기 쉬워요 청결하고 깔끔해요
홈플러스감만점,4,수유실이 넓어서 좋아요 접근성이 좋아요
홈플러스감만점,5,의자와 테이블이 편안해요 조명이 적당해서 좋아요 온도 조절이 잘 되어 있어요
홈플러스감만점,5,소음이 없어서 편안해요 편의성이 뛰어납니다
홈플러스감만점,5,안전하게 느껴져요 수유실이 넓어서 좋아요
홈플러스감만점,5,기저귀 교환대가 청결해요 조명이 적당해서 좋아요 접근성이 좋아요 유모차를 놓을 공간이 충분해요 사생활이 잘 보호되어요
홈플러스감만점,5,안전하게 느껴져요 조명이 적당해서 좋아요 온도 조절이 잘 되어 있어요 유모차를 놓을 공간이 충분해요
홈플러스감만점,4,의자와 테이블이 편안해요 온도 조절이 잘 되어 있어요 편의성이 뛰어납니다 수유실이 넓어서 좋아요 대기 시간이 거의 없어요
홈플러스감만점,5,유모차를 놓을 공간이 충분해요 접근성이 좋아요 안전하게 느껴져요 위치가 찾기 쉬워요 사생활이 잘 보호되어요
홈플러스감만점,5,직원이 매우 친절해요 청결하고 깔끔해요 소음이 없어서 편안해요 사생활이 잘 보호되어요 위치가 찾기 쉬워요
홈플러스감만점,1,청결하지 못하고 지저분해요 수유실이 좁아서 불편해요 위치를 찾기 어려워요
홈플러스감만점,4,청결하고 깔끔해요 유모차를 놓을 공간이 충분해요
홈플러스감만점,5,접근성이 좋아요 직원이 매우 친절해요
분포도서관,5,편의성이 뛰어납니다 온도 조절이 잘 되어 있어요 청결하고 깔끔해요 안전하게 느껴져요
분포도서관,5,위치가 찾기 쉬워요 청결하고 깔끔해요 온도 조절이 잘 되어 있어요 기저귀 교환대가 청결해요
분포도서관,4,위치가 찾기 쉬워요 사생활이 잘 보호되어요
분포도서관,5,유모차를 놓을 공간이 충분해요 위치가 찾기 쉬워요 청결하고 깔끔해요
분포도서관,5,편의성이 뛰어납니다 유모차를 놓을 공간이 충분해요 대기 시간이 거의 없어요 소음이 없어서 편안해요 청결하고 깔끔해요
분포도서관,5,안전하게 느껴져요 의자와 테이블이 편안해요 직원이 매우 친절해요
분포도서관,5,접근성이 좋아요 직원이 매우 친절해요 기저귀 교환대가 청결해요 온도 조절이 잘 되어 있어요 대기 시간이 거의 없어요
분포도서관,5,소음이 없어서 편안해요 수유실이 넓어서 좋아요 직원이 매우 친절해요 청결하고 깔끔해요
분포도서관,5,조명이 적당해서 좋아요 위치가 찾기 쉬워요 의자와 테이블이 편안해요
분포도서관,5,의자와 테이블이 편안해요 유모차를 놓을 공간이 충분해요 청결하고 깔끔해요
분포도서관,4,편의성이 뛰어납니다 기저귀 교환대가 청결해요
분포도서관,4,편의성이 뛰어납니다 온도 조절이 잘 되어 있어요 의자와 테이블이 편안해요
분포도서관,5,편의성이 뛰어납니다 직원이 매우 친절해요
분포도서관,4,접근성이 좋아요 온도 조절이 잘 되어 있어요
분포도서관,5,접근성이 좋아요 위치가 찾기 쉬워요 직원이 매우 친절해요 편의성이 뛰어납니다
분포도서관,5,의자와 테이블이 편안해요 접근성이 좋아요
분포도서관,4,위치가 찾기 쉬워요 소음이 없어서 편안해요 청결하고 깔끔해요
분포도서관,4,수유실이 넓어서 좋아요 대기 시간이 거의 없어요 소음이 없어서 편안해요 편의성이 뛰어납니다 유모차를 놓을 공간이 충분해요
분포도서관,4,위치가 찾기 쉬워요 접근성이 좋아요 직원이 매우 친절해요 소음이 없어서 편안해요
분포도서관,3,직원이 불친절해요 수유실이 좁아서 불편해요
동명대학교,5,유모차를 놓을 공간이 충분해요 대기 시간이 거의 없어요 의자와 테이블이 편안해요 조명이 적당해서 좋아요
동명대학교,4,소음이 없어서 편안해요 수유실이 넓어서 좋아요 접근성이 좋아요 위치가 찾기 쉬워요 안전하게 느껴져요
동명대학교,5,직원이 매우 친절해요 안전하게 느껴져요
동명대학교,1,사생활 보호가 전혀 안돼요 대기 시간이 너무 길어요 불편해서 불만족스러워요
동명대학교,4,기저귀 교환대가 청결해요 사생활이 잘 보호되어요
동명대학교,4,온도 조절이 잘 되어 있어요 대기 시간이 거의 없어요 접근성이 좋아요 의자와 테이블이 편안해요 사생활이 잘 보호되어요
동명대학교,4,접근성이 좋아요 직원이 매우 친절해요
동명대학교,4,청결하고 깔끔해요 직원이 매우 친절해요 접근성이 좋아요
동명대학교,5,대기 시간이 거의 없어요 위치가 찾기 쉬워요 기저귀 교환대가 청결해요 유모차를 놓을 공간이 충분해요 사생활이 잘 보호되어요
동명대학교,4,기저귀 교환대가 청결해요 소음이 없어서 편안해요 대기 시간이 거의 없어요 접근성이 좋아요 사생활이 잘 보호되어요
동명대학교,4,조명이 적당해서 좋아요 의자와 테이블이 편안해요 유모차를 놓을 공간이 충분해요 사생활이 잘 보호되어요
동명대학교,4,직원이 매우 친절해요 안전하게 느껴져요 의자와 테이블이 편안해요
동명대학교,4,청결하고 깔끔해요 직원이 매우 친절해요 조명이 적당해서 좋아요 위치가 찾기 쉬워요 소음이 없어서 편안해요
동명대학교,5,위치가 찾기 쉬워요 유모차를 놓을 공간이 충분해요 접근성이 좋아요 사생활이 잘 보호되어요 온도 조절이 잘 되어 있어요
동명대학교,4,접근성이 좋아요 위치가 찾기 쉬워요 편의성이 뛰어납니다 온도 조절이 잘 되어 있어요
동명대학교,5,청결하고 깔끔해요 온도 조절이 잘 되어 있어요 수유실이 넓어서 좋아요 의자와 테이블이 편안해요
동명대학교,4,대기 시간이 거의 없어요 기저귀 교환대가 청결해요 조명이 적당해서 좋아요 접근성이 좋아요
동명대학교,4,안전하게 느껴져요 의자와 테이블이 편안해요 직원이 매우 친절해요 대기 시간이 거의 없어요 청결하고 깔끔해요
동명대학교,4,소음이 없어서 편안해요 조명이 적당해서 좋아요
동명대학교,4,안전하게 느껴져요 수유실이 넓어서 좋아요 조명이 적당해서 좋아요 위치가 찾기 쉬워요 유모차를 놓을 공간이 충분해요
국립부산과학관1,4,편의성이 뛰어납니다 대기 시간이 거의 없어요
국립부산과학관1,5,사생활이 잘 보호되어요 온도 조절이 잘 되어 있어요 청결하고 깔끔해요 직원이 매우 친절해요 소음이 없어서 편안해요
국립부산과학관1,4,온도 조절이 잘 되어 있어요 안전하게 느껴져요
국립부산과학관1,5,조명이 적당해서 좋아요 편의성이 뛰어납니다
국립부산과학관1,4,수유실이 넓어서 좋아요 기저귀 교환대가 청결해요 안전하게 느껴져요 사생활이 잘 보호되어요 의자와 테이블이 편안해요
국립부산과학관1,4,접근성이 좋아요 기저귀 교환대가 청결해요 편의성이 뛰어납니다 안전하게 느껴져요 대기 시간이 거의 없어요
국립부산과학관1,4,소음이 없어서 편안해요 온도 조절이 잘 되어 있어요 수유실이 넓어서 좋아요
국립부산과학관1,4,편의성이 뛰어납니다 청결하고 깔끔해요
국립부산과학관1,5,온도 조절이 잘 되어 있어요 대기 시간이 거의 없어요
국립부산과학관1,3,청결하지 못하고 지저분해요 접근성이 나빠요
국립부산과학관1,4,안전하게 느껴져요 의자와 테이블이 편안해요 접근성이 좋아요 수유실이 넓어서 좋아요
국립부산과학관1,5,기저귀 교환대가 청결해요 대기 시간이 거의 없어요 수유실이 넓어서 좋아요 안전하게 느껴져요
국립부산과학관1,4,직원이 매우 친절해요 조명이 적당해서 좋아요 편의성이 뛰어납니다 수유실이 넓어서 좋아요 기저귀 교환대가 청결해요
국립부산과학관1,5,조명이 적당해서 좋아요 위치가 찾기 쉬워요 온도 조절이 잘 되어 있어요 안전하게 느껴져요
